2174,*F**Â*Â**,SFĂRÂMÂND
2175,*****O**A**A,SEISMOGRAFIA
2176,O**OG***,ONCOGENI
2177,L****M,LUASEM
2178,*V**R****,CVADRILOC
2179,F******L**,FĂPTAÂILOR
2180,I*******SI*I*,INTERVERSIBIL
2181,*E*E****IEI,PENETRAȚIEI
2182,L*C*L**,LUCILIA
2183,NE***-***,NEMIÂ-CAT
2184,*O**F******,VOCIFERANȚI
2185,P**L********,PRELINSĂTURĂ
2186,*T***U,OTAGIU
2187,S****L**,SARAILII
2188,****L*****S***,METALINGVISTIC
2189,******ÂT*,PAROIEÂTE
2190,*E**E*Ă,SERPETĂ
2191,E****E*Z***E,EXISTENZIALE
2192,**M****C*,TEMEINICI
2193,**A*T**AT,NEALTERAT
2194,**D**I**I,ORDURIERI
2195,**OR*,MIORI
2196,C***O*CO***,CELIOSCOPII
2197,O*E**E,OLEICE
2198,**A*R*-*A*****,NEAGRĂ-CAFENIE
2199,*URU**,CURULĂ
2200,**E*-***GE*,TREN-FULGER
2201,IC**ICI,ICONICI
2202,*IT***I**,PITECOIDĂ
2203,*****E*C,VĂTĂJESC
2204,**B*L***,FABULARE
2205,Z***S****S*,ZAVISTUIESC
2206,S**R**R***R*,SUPRAARBITRA
2207,**F*****Ă,XIFOIDITĂ
2208,*U*****Ă,PURCEADĂ
2209,******C**L,SEMIDOCTUL
2210,***E*E*EN*,COREFERENT
2211,C*CI*I*,CECIDIA
2212,MA**A**,MANIACI
2213,A****AV**A***,AERONAVIGANȚI
2214,PR***P*,PROLAPS
2215,****IUI***,TERCIUIALĂ
2216,****D**T,INVIDIAT
2217,LILI*LI,LILIALI
2218,**NK,PONK
2219,*O*O**N*N*,BOTOÂĂNENE
2220,*O*P**,COAPTE
2221,****LI*,EMBOLIA
2222,*U*Ă***,JUCĂRII
2223,****US,BAMBUS
2224,**A*******E*,FRANCOFONIEI
2225,*O****E*,NOȚIUNEA
2226,****AMA*****,DECLAMAȚIUNE
2227,FE*****,FEROMON
2228,*ES**E*E*,DESCLEIEZ
2229,**N*U*NU*,PINGUINUL
2230,***ĂTĂ***,BUNĂTĂȚII
2231,*A***I,ÂAHURI
2232,O*TO*****T*,ONTOGENIÂTI
2233,A*****R***,ABDICĂRILE
2234,R*Ț***,RĂȚOIA
2235,***OC**O**,FAGOCITOZĂ
2236,****G*GĂ,HEMAGOGĂ
2237,*T***T*****Ă,STENOTIPEAZĂ
2238,B*I,BAI
2239,*A**A*II,PALPAȚII
2240,*Ă*I*I,BĂNIEI
2241,ST**,STOM
2242,******IT*,HOPCALITE
2243,*L*M*L**,BLAMULUI
2244,***IT*T,COPITAT
2245,***O***R**OR,DINOZAURILOR
2246,*NC*N**C,ÎNCÂNTEC
2247,****O**Ț*O*********,PREPOZIȚIONALIZEAZĂ
2248,**ZE*,BAZEI
2249,I*S*****I**II,INSTRUCȚIUNII
2250,*C****A**,SCONTEAZĂ
2251,**TA******,METABOLIȚI
2252,*****L**U,BIOFILTRU
2253,**O**J,CLONAJ
2254,******T*C,ANALISTIC
2255,***E*Ă*Ă,JUDECĂTĂ
2256,**F****Z*,SIFONEAZĂ
2257,*******E***A,TOXIINFECȚIA
2258,********ST****,NORMOBLASTELOR
2259,S******E,SPORNICE
2260,***O*E***,CANOTEAZĂ
2261,**I**ĂI*,CHIORĂIT
2262,******RI,EVALUĂRI
2263,***R*R**I**I,SUPRARENINEI
2264,*R**N**,CREANȚE
2265,*E*O*E*,REZONEZ
2266,***IT**,FĂLITOR
2267,S**C**,SFACEL
2268,**T****II,DETUBĂRII
2269,******I**E*,ULTRAVIOLET
2270,*III-I*,VIII-IX
2271,EDE,EDE
2272,V*A*,VRAF
2273,*Ă*Ă**II,BĂLĂNGII
2274,M****A****,MENORAGICI
2275,E*E*I**E,ELEGIACE
2276,*E****E****ȚE*,DECONCERTANȚEI
2277,***O**I**I,LATORFIENI
2278,***IC***,BĂÂICUȚE
2279,**E****Ț**,SPECULAȚIA
2280,HU**U****,HUIDUIELI
2281,***E***II,CANELURII
2282,**Z**A****,MUZICANȚII
2283,R*G********R*,REGULAMENTURI
2284,*****I**T**I,DESCHIZĂTORI
2285,*OV***,COVIȚĂ
2286,**M*N**N*****,COMANDANȚILOR
2287,*I****II*E,DISTONIILE
2288,*ESE*E,PESETE
2289,**A**A***EA**,SCANDALIZEAZĂ
2290,***R*C***R***,ANTRACOTERIUL
2291,P***I-***I,PRĂJI-TURI
2292,CO**O****C*,COTROPEASCĂ
2293,*UD****,AUDIERE
2294,****ES***E,PROCESOARE
2295,D**C********,DESCÂNTĂTORI
2296,**R**I*I,TORACICI
2297,**I******RI,FAIANȚATORI
2298,*N*IN**I*I,ANTINOMICI
2299,*E*A*E,LEGARE
2300,*E*B,ÂERB
2301,**C*****T*,NECIOPLITE
2302,********ICI*,NĂSTRUÂNICIA
2303,*I***U*UI,RIVALULUI
2304,*EN**EN*E,PENITENTE
2305,***I*D,LOVIND
2306,**N**I**I*,PANASIATIC
2307,A******N***,ATITUDINILE
2308,******NA**,DĂRĂPĂNATĂ
2309,S*I*,SFIC
2310,A*********AF*,AEROTOPOGRAFE
2311,*IA**A**,DIACLAZĂ
2312,V***T*V*,VOLITIVI
2313,*****T***Ă,BALASTEAZĂ
2314,*IS**I*S**,PISCUIASCĂ
2315,***I***I*E,COTIZABILE
2316,**AN**,ORANTE
2317,****U**Ț,CERCULEȚ
2318,*AD*A*,RADJAH
2319,*L**N*,OLTENI
2320,SI****II,SINECHII
2321,*****C**O**,FURUNCULOZĂ
2322,S*Ă*Ă***SĂ,SPĂTĂREASĂ
2323,*O*A,VOMA
2324,C****CĂ,CUJEICĂ
2325,L**T**T,LOITRET
2326,**RN,CÂRN
2327,M*R****R*,MORTEZĂRI
2328,**M**I***I**I,HEMOSIDERINEI
2329,*******TA**,SURESCITAȚI
2330,F**C***,FELCERĂ
2331,***R**OR*,CAPRICORN
2332,A***O*O*O**A,ANTROPOLOGIA
2333,**L***N***,SULEMENESC
2334,*I***I**U*UI,PICARISMULUI
2335,****A**H***A****,NEOMALTHUSIANIST
2336,ST******,STAMPILĂ
2337,F*O**F***,FLOBAFENĂ
2338,**O*****II,PROLANURII
2339,E*****PE***E*,EXTRASPECȚIEI
2340,*Ă*Ă**A*Ă,NĂVĂDEALĂ
2341,T**E*E,TUÂELE
2342,***Ă*E,ÂUNĂRE
2343,T******TĂ***,TARDIVITĂȚII
2344,*****NE,TURBINE
2345,A*AD****,ACADELEI
2346,H******N*,HIDRAZINE
2347,***ZE*,BORZEI
2348,**M***M**T****,COMPLEMENTULUI
2349,*****A*RA**,CONFLAGRANT
2350,I**VI***I*I****,INEVITABILITATE
2351,*****I**ȚI***,HALUCINAȚIUNE
2352,G*N***,GENTIL
2353,**B****Ă,ALBINUÂĂ
2354,*L*****A***,CLĂCĂÂEASCĂ
2355,*II***Ă,ȚIITURĂ
2356,**N***I,ȚUNDREI
2357,*T*M******,ETIMOLOGIC
2358,****M*I**,GOLÂMBIȚĂ
2359,**IS*****,EPISCOPAL
2360,B**C****C,BIOCHIMIC
2361,***I*I***E,DUMINICALE
2362,*****CO********,INTERCONEXIUNII
2363,******DR*****,NEÎNCADRABILI
2364,*E*E**E*Ă,PENEPLENĂ
2365,M**T*,MANTA
2366,*O**E*E**,BORTELESC
2367,**N****NT*,CONSECINTA
2368,ONO****,ONORURI
2369,**R**T*,CURENTĂ
2370,*N***NȚ*,INOCENȚI
2371,C****ICI,CARTNICI
2372,A***CA**A***,ANTICARIATUL
2373,**I*I***E,BRILIANTE
2374,F****L*,FRAZELE
2375,*E**A*******,FERPARURILOR
2376,**RO******,AEROFAGIEI
2377,M****H****,MASOCHIÂTI
2378,**A*O*A**,TRACOMANĂ
2379,**T****TĂ,FOTOHARTĂ
2380,*OB**,ROBEI
2381,C*RC*****,CERCETAÂĂ
2382,*PI*I****,SPIRITUAL
2383,**F****V*,DEFECTIVE
2384,**N*U*,VÂNTUL
2385,***P*I,CÂMPOI
2386,**P****L*,CAPTABILE
2387,***HI*I*I**II,REDHIBIȚIUNII
2388,*Ă**Ă***CĂ,TĂZLĂUANCĂ
2389,A*M**A**,ADMIRARE
2390,J*R***,JARDEI
2391,*E******A*E***,CERTIFICATELOR
2392,C**O**C*,CANONICI
2393,**E*L***ELE,IDEALISTELE
2394,C***R**C,COTORĂSC
2395,****NG*,STRÂNGI
2396,**FI**I**,ASFINȚITE
2397,AU*,AUD
2398,*Ă*I**II,CĂPIELII
2399,**II*D**I***I**I,TRIIODOTIRONINEI
2400,*Â*V***,DÂRVALE
2401,**TA*T*,OCTANTE
2402,V****Ă,VISATĂ
2403,**C****L**C***,RECONVALESCENT
2404,***C*I,TOACEI
2405,*DO**,ADOPT
2406,**N***P***,LINOTIPURI
2407,***TR**R*,ELUTRIERE
2408,****D*I**,ESPADRILĂ
2409,***GU**,PLĂGUIT
2410,**T*Ă**T,BUTNĂRIT
2411,FR*********,FRACȚIONALĂ
2412,**T*******S*,AUTOMOBILISM
2413,P****B***,PROHABURI
2414,M*IM****I*,MAIMUȚĂRIT
2415,C*R****,CORNUTĂ
2416,*EM*****M***,SEMIAUTOMAȚI
2417,Î***I*I**II,ÎNCHIRIERII
2418,D*Z***,DUZINA
2419,B*L****,BĂLĂRIE
2420,O**R***,OSÂRDUI
2421,**U**J,BRUIAJ
2422,S****-****,SALCI-CORN
2423,*I**DII**,JIGODIILE
2424,A*O**A*,ASOCIAL
2425,T*T*R**,TĂTARII
2426,****Ț**L*,ADOPȚIILE
2427,A***TAT*,AMPUTATE
2428,**U*O*O****,NEUROLOGICE
2429,*C*L***L,OCULARUL
2430,M******I*,METABOLIC
2431,P****M,PODIUM
2432,*O***II**,MONAHIILE
2433,Î****I,ÎNSEÂI
2434,**M***R*,HUMIFERI
2435,*****NI*I*NI,PLATONICIENI
2436,***AR**R*,VINARSURI
2437,*LT****,ALTOIRI
2438,E*I*E*E*I*,EPIGENETIC
2439,R*****S*,ROPOTESC
2440,*******ON*,SUGESTIONA
2441,L********N*,LEUCOCIDINĂ
2442,R*S*R**,ROSTRAL
2443,*A****A*O*,CALCINATOR
2444,***RA*********,SUPRACONDUCȚIE
2445,**E*EÂ,PREZEÂ
2446,LI*I*L,LITIUL
2447,*LU**L****,PLURILINGV
2448,**CE*,TĂCEA
2449,*RA**AR*,TRACTARE
2450,***U****II,ÎMPUÂCĂRII
2451,I**U**I*II,INJUSTIȚII
2452,ACA*A**C**C*,ACATALECTICE
2453,*******ZA**A,HIDROLIZAREA
2454,*RE*E*****RE*,PREDESTINAREA
2455,*ĂR***,BĂRBOS
2456,DE*****E,DECALINE
2457,C*****E,CASTANE
2458,SA***,SARCE
2459,C*D***,CIDRUL
2460,**H***Â*,ZAHAROÂI
2461,*O*U*****,POPULISTE
2462,*T****TU**,STRIGATURA
2463,**P**R*,COPTORA
2464,**EC**CE,SMECTICE
2465,*****AN***N,MEMBRANOFON
2466,**N**NI*II,CONTENIRII
2467,*E*-******G*E,TER-MINOLOGIE
2468,*L****I*I**I,PLATONICIENI
2469,*E*N*,TEHNĂ
2470,TET**,TETRA
2471,A***AT,ASUDAT
2472,***T*C*,GESTICE
2473,**VI***I*I,NAVIGAȚIEI
2474,*EN*N*,JENANT
2475,IU***,IUREÂ
2476,**R*Ț**,JURAȚII
2477,***E*U*****,BOTEZURILOR
2478,*Ă*U*Ă***,CĂLUGĂRAÂ
2479,*E***E*TE***,REINFECTEAZĂ
2480,**E**G****E*,STENOGRAFIEZ
2481,Z**U**,ZOFURI
2482,P*******O*O*****,PLISCULCOCORULUI
2483,**E*E***M**E,STEREOTOMICE
2484,S******L,SPECTRAL
2485,**M***A**A****,COMPILATOARELE
2486,*A*A*I*,HAVADIS
2487,***IM**,COLIMEZ
2488,******R*L*R,TĂIETORILOR
2489,DE*E*******,DETECTIVISM
2490,********A**ZA**,INDIVIDUALIZARE
2491,*R******S*,GRANULOASĂ
2492,*O**M*O****,POLIMIOZITĂ
2493,***R****Ă,CHERATINĂ
2494,******A***II**,PREOBRAJENIILE
2495,E**CE-*E******CE,ETICE-PEDAGOGICE
2496,R*C**,RECES
2497,**BI*II,ZOBIRII
2498,E*A**EA*A,EVALUEAZA
2499,*N**T*,INSITA
2500,*E**E**-B*BE*,CERCEII-BABEI
2501,R***R**RĂ,RABARBURĂ
2502,*RO*O***R**,CRONOMETRII
2503,**FN**,ȚÂFNEI
2504,V*IV**,VOIVOD
2505,*I*IV*,MISIVĂ
2506,*E****L,VEZICAL
2507,M*S*********,MASTODONTICI
2508,***I*U***,PERICULOS
2509,*E***E*T***E,PERINEOTOMIE
2510,***B****C*,RĂZBOIASCĂ
2511,S*****R**,STATUARIE
2512,*******U*UI,LOGOFĂTULUI
2513,**CI,NUCI
2514,F*C****,FUCSIEI
2515,*O*O*O*I***I,COLOFONIULUI
2516,***I*EI,BOBINEI
2517,*ĂLĂLĂ**,FĂLĂLĂIA
2518,*M**I*I*I****,AMOVIBILITATE
2519,*****I*O***I,PREȚUITOAREI
2520,C*****G*G****C*,CATALOGOGRAFICI
2521,****T*C,ZĂNATIC
2522,S*****L*,SERATELE
2523,N******Ă,NEGROIDĂ
2524,U*O**O****,UROTROPINĂ
2525,*U***C*,HUMMOCK
2526,B***N*,BARONI
2527,*E*U*E****E*,REMUNERAȚIEI
2528,A*A**E***,ACARIENII
2529,**O*********M,PROVINȚIALISM
2530,*****E*S*,AURĂREASĂ
2531,AT,AT
2532,G****T**,GRAFITOS
2533,*R***R*J**,ARBITRAJUL
2534,Î***R*****,ÎNVÂRSTAȚI
2535,S*R****,SURUGIU
2536,*N**M******,ÎNSÂMBREAZĂ
2537,P*V**,PAVEZ
2538,******B**T**,COULOMBMETRE
2539,Î*******T*,ÎNVĂSCUITĂ
2540,******S***Ț*,EXTUMESCENȚE
2541,****N*A**A*,SECUNDARIAT
2542,P**N***,PLINUȚĂ
2543,**IT*I*,CHITRIM
2544,**D****I**I,REDEMPȚIUNI
2545,I**IDII*D,INVIDIIND
2546,*ER******,GERMANIUM
2547,***HE*,MACHEA
2548,I**E**I***E,INTENSITATE
2549,*O*Z,SOLZ
2550,****I*A**,BUSUIOACE
2551,I****IBI**,INFUZIBILE
2552,*E*A***E,METAFITE
2553,***P*R*R*,COMPARARE
2554,N**A**N***,NEGATONICĂ
2555,I******BI*I,IMPLORABILI
2556,****G*N**,HULIGANIC
2557,*****VĂ*******,NEADEVĂRURILOR
2558,*******ĂȚ*,ASPERITĂȚI
2559,**R**R**I*,COROGRAFIA
2560,A*****O**,AMEȚITORI
2561,****L***T*T*,ONDULOZITATE
2562,**Ă*ĂI*I,ORĂCĂIRI
2563,*I*A***,JIDANCE
2564,**I**U*-*****U*UI,PLISCUL-COCORULUI
2565,**AB*****,DIABETICI
2566,*****RU,ANHIDRU
2567,**NE**E,SONERIE
2568,**P*A*A****,DEPRAVATORI
2569,*O*OA*A,GOGOAÂA
2570,TE***,TERNI
2571,P********I****I,PREDETERMINANȚI
2572,******NU*,SMOCHINUL
2573,*****C*R*,ÎNSPICARE
2574,*ER*E*R***E*,PERPETRAȚIEI
2575,***I**J,ANSILAJ
2576,**O**T***T*T*,EVOLUTIVITATE
2577,*U*C*-***CU*U*,PUÂCA-DRACULUI
2578,****AR,MOSCAR
2579,P****M*******,PLURIMILENARI
2580,L*****N****N*,LABIRINTODONT
2581,NE**,NEMI
2582,G*N****,GÂNDIȚI
2583,**G**N*****,SEGMENTULUI
2584,*****Â**S**,GĂUNOÂEASCĂ
2585,C********I**,CONFUNDABILE
2586,Ț****R*,ȚIITORI
2587,***EN*****E,MILENARISTE
2588,**N*L*****L******,OMNILATERALITĂȚII
2589,AX**A*,AXILAR
2590,L*****L*R,LOPEȚILOR
2591,**M**I*I,YEMENIȚI
2592,*E**Ă,VERVĂ
2593,***ST***T**,PROSTĂNATIC
2594,*L***Ă,OLEACĂ
2595,*P*PĂ,APUPĂ
2596,E*EM,ELEM
2597,*I*I***Ă,TIPICARĂ
2598,I**IR**,IZBIREA
2599,****V**I*I,EXCAVAȚIEI
2600,*A**L******,PANELENIÂTI
2601,*O***A****,CONTRACCIU
2602,**RI*I,PERIAI
2603,**OCCO**,BROCCOLI
2604,*N*Â*N***,ÎNTÂLNEAU
2605,L**OLO***,LITOLOGIE
2606,G*****E*,GUDRONEZ
2607,*A***Ă**,FAULTĂRI
2608,O**O***I,ORTOMANI
2609,*O***L**,RONGALIT
2610,***O*I**,AEROBICE
2611,*L*C***C******,ELECTROCUȚIUNE
2612,B**********E,BASCULATOARE
2613,*****ST*****,LANCASTERIAN
2614,**I*****IVI,ALITERATIVI
2615,*U***Â****,CUVIOÂENIE
2616,A*******R*,AGHESMUIRI
2617,*LB*******,ALBĂSTRIOR
2618,B******E,BOSCOANE
2619,*B**A**,EBOÂARE
2620,*E**E***NE,REFLEXIUNE
2621,S***U***,SPECULEI
2622,***U**J***,ÎNCURAJĂRI
2623,**A***T*T,NEAPESTIT
2624,**N**U**,VENATURĂ
2625,**OI*O*I,CROITORI
2626,*******Ț****Â**,EXISTENȚIALIÂTI
2627,M***T**T**,MONOTASTER
2628,*F*D***,SFĂDĂUÂ
2629,*I**O*I**I*II,SIMBOLISTICII
2630,*E*ET*TE,SECETATE
2631,N**V**,NERVUL
2632,ER**ER**,ERUPERII
2633,P*R******RP*,PARTENOCARPI
2634,AJ**AJ,AJUTAJ
2635,****UR*UR***R,DISCURSURILOR
2636,*R****A**,TRONOSATI
2637,*U*II**I**I,CUVIINCIOÂI
2638,BI**,BIEU
2639,*I*I*****T,MINIAPARAT
2640,M******I,MOZOLELI
2641,S*SI**II,SESIUNII
2642,*IGI**I*I,HIGIENICI
2643,*UMU****,TUMULARĂ
2644,*I****TI**,DIAMANTINĂ
2645,P**I****I**,PERIADENITĂ
2646,P**PA*A****,PREPARATELE
2647,*TE*T*TE,ATENTATE
2648,O*I***I***I,OBIÂNUIEÂTI
2649,G*N****,GÂNJURI
2650,*T**TI****I,STRATIGRAFI
2651,***G********E,BLAGORODNICIE
2652,*****G*L***,STRONGILOZE
2653,*ZA***,UZANȚE
2654,CR**C***R**,CRESCĂTORII
2655,*O*OT***,SOMOTEII
2656,*****ZA,PECTOZA
2657,G*O*OG***,GEOLOGICE
2658,***I****I*T,SOCIOLOGIST
2659,****NI*,BUBONIC
2660,A***RA**,ABSTRACT
2661,V*Ă********,VLĂSTARILOR
2662,***L****Ă,PROLIFICĂ
2663,U*P***,UMPLEM
2664,*E***F**E*,REPROFILEZ
2665,GR***,GRAVĂ
2666,B*B**O****,BABILONICĂ
2667,*E*A,VENA
2668,********B**Ă,IMPUNISABILĂ
2669,***IN**,MARINAR
2670,***A*U*A,DESABUZA
2671,*****U*O*,CLEMPUÂOR
2672,***RI****R,LUBRICATOR
2673,A*I******II,ALINTĂTURII
2674,**R*O**O***OR,TERMOIZOLATOR
2675,*****O*M,PUPIFORM
2676,**T*-X***T,INTO-XICAT
2677,*E******Ă,TERMOLIZĂ
2678,*A*S*A,PANSEA
2679,**C**C****Z,RECONCILIEZ
2680,**AU*A*******,TRAUMATOLOGEI
2681,*O****Ț*O****,POPULAȚIONALI
2682,***L***A**A,PRELUCRAREA
2683,**N*****R*,PÂNZIÂOARE
2684,**LE****E*,COLEORIZEI
2685,Â*S**,ÂESAR
2686,*****R***RII,FULGERĂTURII
2687,***P**R***,SALPETROÂI
2688,P****N*****N**,PERSONIFICANTĂ
2689,**TI***I*I**I,ANTIMERIDIANI
2690,***M***T*,DRAMOLETĂ
2691,**R***O**OR,PARTENOSPOR
2692,J*****EE,JAMBOREE
2693,**L****-**E,ÎNLĂNȚU-IRE
2694,******TUU*,PASPARTUUL
2695,***AS,ÂTRAS
2696,A*E**E,AFECTE
2697,*A*LA**,MACLARE
2698,S*****Â*,SFĂDĂUÂE
2699,***F*L**,BÂRFELII
2700,*PE******E*E*E*,SPERMATOGENEZEI
2701,A*A**U*,ARANEUS
2702,O****N,ORIGAN
2703,**********LĂ,ESCAMOTABILĂ
2704,****M**R**,SLIPMETRUL
2705,****ȚI,COVEȚI
2706,S**C****,SARCOFAG
2707,*U*U***D,SUPUNÂND
2708,*Ă*Ă**Ț*,PĂRĂLUȚE
2709,*A****E,PARULIE
2710,P**P***I,PLAPUMEI
2711,****IRI,TÂNJIRI
2712,*I*E***EI,PIPERUȚEI
2713,*I*I*E,ZIDIRE
2714,***IÂ*,FĂȚIÂE
2715,****IN**I,TERMINAȚI
2716,H**C***,HALCATE
2717,***OT****TO**,ÎMPOTRIVITORI
2718,***U**T***,ZĂPUÂITORI
2719,TR*T****T**T*,TRATAMENTISTĂ
2720,*SC**C*****,ESCROCHERIA
2721,***R*E*,SCORIEI
2722,*A******O*,MANEVRELOR
2723,*S**E*,ISRAEL
2724,H*M********,HIMERIZEAZĂ
2725,****O*E*EO*O*O**E,RADIOMETEOROLOGIE
2726,**OT*****,GROTESCUL
2727,O***O*Ă*,OSTROPĂȚ
2728,*I**Z*,MICOZE
2729,**C**S*S*****,NECONSISTENȚI
2730,***CE********E,PROCESUALITATE
2731,TE*E**E*T*T**,TELESPECTATOR
2732,M****-***,MILOS-TIV
2733,*ER***,PERMIS
2734,***NI*I,AMONIȚI
2735,***C**D*******,MUÂCHIDEPĂMÂNT
2736,*E*I*EI,FETIȚEI
2737,*R*S****R,BRESLELOR
2738,**TO**TO*O****,FITOPATOLOGIEI
2739,**B**C**,ÂABRACEI
2740,S*****Â,SEMENIÂ
2741,C*******N*,CARTEZIENE
2742,*U*E*,LUJER
2743,A*A****AR***,ANALIZOARELE
2744,**EEM**E**E,PREEMINENȚE
2745,D***T,DACÂT
2746,*I*IPI,CIRIPI
2747,***LI**I,DEPLIERI
2748,I**N,IȚAN
2749,****Ț*****E,SCORȚIÂOARE
2750,**E*A*,UMERAL
2751,RE*******,REGULATIV
2752,T**N*****T,TRANSPIRAT
2753,*A*E***,FAMELIC
2754,**NT*N***,SENTINELĂ
2755,*******ULU*,MĂRITIÂULUI
2756,****N******IN*,DECONSTRUCTING
2757,******A*C*,SFĂNȚOAICĂ
2758,*E*E*R******E,TENEBROZITATE
2759,C*I*******,CHIURETAJE
2760,***R*****U**,EXTRATEXTUAL
2761,*R***R*E,PRIMĂRIE
2762,*ATA,DATA
2763,EU**EE,EUPNEE
2764,*U**-*I***,SUGA-RILOR
2765,*E***A*E,LEUCOAME
2766,PR***********,PROUDHONISMUS
2767,**Z******L**,DIZIDENTULUI
2768,*E****E***Z**,DENUCLEARIZAT
2769,*ES**E*****E,DESATELIZARE
2770,*O***A**,LOPĂTARE
2771,*E****L***,METABOLISM
2772,*OD*O****,PODZOLITE
2773,E*A**E*,EÂARFEI
2774,*IG****I,VIGUROÂI
2775,**MN,LEMN
2776,****O**L*,REGIONALĂ
2777,**O**E****E,PROSPECTARE
2778,**V**A**,ȚIVLOAIE
2779,**T**O*,PĂTUROS
2780,P*****A**,PROCURAȚI
2781,******II*E,PRAMATIILE
2782,*O*E******E,POVESTIRILE
2783,****O*-*O**E,RĂUVOI-TOARE
2784,*****P**I*I**,COSMOPOLITISM
2785,*U*E*U*,NUMELUI
2786,******AÂ,SCHIMBAÂ
2787,GE***E****,GEOSFERICĂ
2788,I**E**I*E,INTENSIVE
2789,*****D******L,NECONDAMNABIL
2790,****R*RII,PĂDURĂRII
2791,**G*R***,LOGOREIC
2792,**SH**,DESHAM
2793,**RC,HORC
2794,*****R*T*R,ELABORATOR
2795,O**E*E*E,OBIELELE
2796,**R***C***,STRĂLUCIȚI
2797,*E**N**EN*,REZONAMENT
2798,*E**U*U***,PERIUVULAR
2799,*S****IS*I**,ESTRADISTICĂ
2800,*A*AN**,HARANCE
2801,A**A**Ă,AUIASCĂ
2802,*A*AL,NAZAL
2803,TĂ*,TĂU
2804,*E**E*ES*,MEGIEÂESC
2805,*O**ON**N*,TORTONIANĂ
2806,X**-X**,XIV-XVI
2807,*Ă*ĂÂ***,TĂLĂÂMAN
2808,**M**R*R,CAMFORAR
2809,****I*LII,BÂZÂIELII
2810,***I**L,ZORITUL
2811,******RE*E*,USCĂTURELEI
2812,R**R**S**S****,RETRANSMISIUNE
2813,U**Ă*U****,USCĂTURELE
2814,*IL*I**,SILFIDE
2815,SO*O**,SOBORÎ
2816,C*****A***,CHIROMANTĂ
2817,**M*N**,SAMANIE
2818,***MA****,PEGMATICĂ
2819,P****I*II,PATOMIMII
2820,U**L***,UMILIRI
2821,*****G**O*,PECINGINOS
2822,***E*I*I***,PĂRESIMILOR
2823,LO**,LOBA
2824,EC***E*,ECRANEZ
2825,M*******Ă,MUNCULIȚĂ
2826,NE*******N**,NEIMPORTANȚI
2827,*A**U**,SAÂEURI
2828,SI**I***I,SIMFIZARI
2829,**T***G**,PATOLOGII
2830,*O*O*E,POLONE
2831,ZÂ**Â*****,ZÂNIÂOAREI
2832,AL*********,ALTITUDINII
2833,I*I***A*I***I,ITINERARIULUI
2834,****O**E,CUSTODIE
2835,**R*****Ă***,TERMALITĂȚII
2836,**G***L,ARGĂȚEL
2837,**C*S***,INCESTUL
2838,H*R********,HARUSPICIUL
2839,**N*I***I,TÂNJITORI
2840,*O***I****,POLEMIZEZE
2841,T***M**,TRIUMFA
2842,DE*E**,DEVENI
2843,****AA***C*A*,SUPRAAPRECIAT
2844,****FI**I,ZARAFIȚEI
2845,*****T*F*****,DEÂERTIFICĂRI
2846,CR*C***R,CRACAUER
2847,V********O*,VINIFICATOR
2848,B***H******,BRONHOTOMII
2849,***E**O*E**O**E,CINEPROIECTOARE
2850,**NG*N***,TANGONETE
2851,**E***II*E,PRELUDIILE
2852,**O******L*,ABOMINABILE
2853,**M*****R*,SEMĂNĂTURI
2854,*FL****L*,EFLUVIILE
2855,B*B**Ă,BABETĂ
2856,S*****O*S*,SÂMBUROASĂ
2857,*A*A***N*,PARAFERNE
2858,FO*O**O*O****,FOTOTEODOLITE
2859,*L**I**L*I,OLĂRITULUI
2860,*O**O*T**,COMPOSTEZ
2861,**I*IZ**I*I,UTILIZABILI
2862,*IL*I**LI,SILVICOLI
2863,*OV******,POVESTIRI
2864,****O**Â,URCIORUÂ
2865,DE-****,DE-VINĂ
2866,*ER**E,VERSTE
2867,R****E*RE,ROTAMETRE
2868,*I***J,CIFRAJ
2869,***G*N**,VIRGINAL
2870,**T***T*L**,AUTOMATULUI
2871,*E***A*,CENSUAR
2872,**KO***,ALKOTNI
2873,RE*********E,REACTIVITATE
2874,*O***R**O*R*,PONEGRITOARE
2875,*E*ELE*,REȚELEI
2876,I*O*O**,IZOFONĂ
2877,**EIE**,TREIERĂ
2878,MI*I*,MIDIA
2879,**I*A***,CRIPALCĂ
2880,F***Ă*Ă*****,FREMĂTĂTORUL
2881,***RO******,INTROIECȚII
2882,**I**I*O***I,PRISPIÂOAREI
2883,P**P*T*,PALPITE
2884,*R*TR*****,FRATRICIZI
2885,**A*****I,ETALONERI
2886,C**N***C,CIUNGESC
2887,T**R****,TEURGIEI
2888,*OT*,SOTE
2889,PĂ******,PĂGÂNESC
2890,****E*EZ,NICHELEZ
2891,*OO*O*II,ZOONOMII
2892,*******A*E,FOSILIZARE
2893,***BII**,EFEBIILE
2894,**A*A***II,SCAFANDRII
2895,*IM*****I,LIMPEZELI
2896,***IG*****,SEMIGLUMEȚ
2897,*T**S*,ATINSE
2898,**E**EÂ***E,PRECREÂTINE
2899,****PI***,LETOPISEȚ
2900,***I*R**I*,TAHIGRAFIE
2901,*BS**B***,ABSORBITĂ
2902,R***C***,REFECAȚI
2903,C*******N*,CRISOIDINE
2904,*I*E**IE*I,LICENȚIERI
2905,*E****A**E,REMORCAȚIE
2906,***E****E**Ț*E*,INTERCORELAȚIEI
2907,**I***I*E*I,ACICULIFERI
2908,**T*R**,CUTĂRII
